Date,RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
1/31/2020,Plum Orchard,LA,New Orleans-Metairie,Orleans Parish,New Orleans,3383,1121,-0.01,0.0044,-0.0533,1637
1/31/2020,Irish Channel,LA,New Orleans-Metairie,Orleans Parish,New Orleans,3457,1637,-0.0088,-0.0221,-0.0379,1867
1/31/2020,East Carollton,LA,New Orleans-Metairie,Orleans Parish,New Orleans,3488,1559,0.0188,-0.0008,0.0325,1665
1/31/2020,Bayou St. John,LA,New Orleans-Metairie,Orleans Parish,New Orleans,3513,1507,-0.0066,-0.0085,0.0698,1728
1/31/2020,Marigny,LA,New Orleans-Metairie,Orleans Parish,New Orleans,3548,1555,0.0126,0.028,0.0694,1837
1/31/2020,West End,LA,New Orleans-Metairie,Orleans Parish,New Orleans,3557,1562,-0.0037,0.0065,0.0188,2268
1/31/2020,Midtown,LA,Monroe,Ouachita Parish,Monroe,3588,1221,-0.0121,0.0136,0.002,1141
1/31/2020,Bywater,LA,New Orleans-Metairie,Orleans Parish,New Orleans,3717,1397,0.0076,0.0452,0.0409,2041
1/31/2020,French Quarter,LA,New Orleans-Metairie,Orleans Parish,New Orleans,3917,1667,-0.0051,0.0052,0.0386,3529
1/31/2020,East Riverside,LA,New Orleans-Metairie,Orleans Parish,New Orleans,4142,1634,0.0167,0.0468,0.0364,1212
1/31/2020,Navarre,LA,New Orleans-Metairie,Orleans Parish,New Orleans,4156,1487,0.0123,0.0611,0.0087,1166
1/31/2020,City Park,LA,New Orleans-Metairie,Orleans Parish,New Orleans,4203,1647,0.0282,0.0883,0.0825,1004
1/31/2020,East Springfield,MA,Springfield,Hampden County,Springfield,1739,1203,0.0028,0.0108,0.0745,2468
1/31/2020,Liberty Heights,MA,Springfield,Hampden County,Springfield,858,1205,-0.0028,0.0217,0.0283,4299
1/31/2020,Pine Point,MA,Springfield,Hampden County,Springfield,1268,1250,0.0046,0.0103,0.0491,3478
1/31/2020,Sixteen Acres,MA,Springfield,Hampden County,Springfield,527,1252,0.0005,0.0041,0.0123,7504
1/31/2020,Indian Orchard,MA,Springfield,Hampden County,Springfield,1512,1253,-0.0014,0.0225,0.074,2311
1/31/2020,Highlands,MA,Providence-Warwick,Bristol County,Fall River,2561,1336,-0.0201,0.0202,-0.0163,2148
1/31/2020,Bliss Corner,MA,Providence-Warwick,Bristol County,Dartmouth,2851,1459,-0.0047,0.0667,0.0007,1984
1/31/2020,Raynham Center,MA,Providence-Warwick,Bristol County,Raynham,3174,1592,0.0092,0.0738,0.0331,2798
1/31/2020,Dennis Port,MA,Barnstable Town,Barnstable County,Dennis,4134,1707,-0.0071,-0.03,-0.0027,5402
1/31/2020,Buzzards Bay,MA,Barnstable Town,Barnstable County,Bourne,3885,1742,-0.0037,-0.0167,0.0383,1852
1/31/2020,South Dennis,MA,Barnstable Town,Barnstable County,Dennis,3780,1796,0.0005,-0.0475,0.0022,2912
1/31/2020,South Yarmouth,MA,Barnstable Town,Barnstable County,Yarmouth,1540,1824,0.0111,-0.0156,0.0122,6803
1/31/2020,West Yarmouth,MA,Barnstable Town,Barnstable County,Yarmouth,1610,1836,0.0101,-0.0066,0.0239,6659
1/31/2020,Downtown,MA,Boston-Cambridge-Newton,Middlesex County,Lowell,2987,1858,0.0174,-0.0178,0.0173,2376
1/31/2020,West Dennis,MA,Barnstable Town,Barnstable County,Dennis,4570,1866,0.0082,-0.0194,0.0156,2964
1/31/2020,Weweantic,MA,Boston-Cambridge-Newton,Plymouth County,Wareham,4691,1874,0.0254,0.0454,0.0621,1320
1/31/2020,Billington Sea,MA,Boston-Cambridge-Newton,Plymouth County,Plymouth,4629,1875,0.0074,-0.0089,0.0456,1098
1/31/2020,Marstons Mills,MA,Barnstable Town,Barnstable County,Barnstable,2334,1921,0.0066,-0.0291,0.0063,3563
1/31/2020,Centerville,MA,Barnstable Town,Barnstable County,Barnstable,1345,1954,0.0011,-0.0086,0.066,6788
1/31/2020,Pondville,MA,Boston-Cambridge-Newton,Plymouth County,Plymouth,1904,1967,0.0041,0.0046,0.0313,3110
1/31/2020,Centralville,MA,Boston-Cambridge-Newton,Middlesex County,Lowell,737,1969,-0.0128,-0.0218,0.0012,7576
1/31/2020,Cotuit,MA,Barnstable Town,Barnstable County,Barnstable,3971,1981,0.0191,0.0138,0.0611,2356
1/31/2020,Back Central,MA,Boston-Cambridge-Newton,Middlesex County,Lowell,2582,2000,-0.0207,-0.0226,0.011,1811
1/31/2020,Byfield,MA,Boston-Cambridge-Newton,Essex County,Newbury,4688,2001,0.0126,0.0082,0.0923,1222
1/31/2020,Acre,MA,Boston-Cambridge-Newton,Middlesex County,Lowell,885,2003,-0.0035,-0.0166,0.0045,2448
1/31/2020,Plymouth Center,MA,Boston-Cambridge-Newton,Plymouth County,Plymouth,3417,2012,0.0087,0.026,0.0869,1980
1/31/2020,Osterville,MA,Barnstable Town,Barnstable County,Barnstable,3748,2027,0.0115,-0.0076,0.0552,3383
1/31/2020,Mack Park,MA,Boston-Cambridge-Newton,Essex County,Salem,3690,2033,-0.0006,0.0048,0.0593,1308
1/31/2020,West Barnstable,MA,Barnstable Town,Barnstable County,Barnstable,4019,2037,0.014,-0.0055,0.1009,1627
1/31/2020,East Weymouth,MA,Boston-Cambridge-Newton,Norfolk County,Weymouth,814,2052,-0.0088,-0.0158,0.0023,4827
1/31/2020,Westlands Area,MA,Boston-Cambridge-Newton,Middlesex County,Chelmsford,3948,2056,-0.0017,-0.0179,0.0214,1460
1/31/2020,Sagamore Beach,MA,Barnstable Town,Barnstable County,Bourne,4212,2059,0.0288,0.0178,0.1368,1676
1/31/2020,Pawtucketville,MA,Boston-Cambridge-Newton,Middlesex County,Lowell,778,2065,-0.0031,-0.0018,0.0227,8380
1/31/2020,Central Weymouth,MA,Boston-Cambridge-Newton,Norfolk County,Weymouth,857,2094,-0.0135,-0.024,0.0016,4687
1/31/2020,North Weymouth,MA,Boston-Cambridge-Newton,Norfolk County,Weymouth,1938,2101,-0.0088,-0.012,-0.0052,3460
1/31/2020,North Chelmsford,MA,Boston-Cambridge-Newton,Middlesex County,Chelmsford,1498,2107,-0.0047,-0.0193,0.0236,4151
1/31/2020,Highlands,MA,Boston-Cambridge-Newton,Middlesex County,Lowell,635,2116,0.0015,-0.0006,0.0344,7821
1/31/2020,Lower Highlands,MA,Boston-Cambridge-Newton,Middlesex County,Lowell,1127,2119,-0.0066,0.0009,0.0409,3947
1/31/2020,Montclair,MA,Boston-Cambridge-Newton,Norfolk County,Quincy,2398,2126,0.0036,0.0112,0.0532,2017
1/31/2020,Belvidere,MA,Boston-Cambridge-Newton,Middlesex County,Lowell,1350,2147,0.0134,0.0085,0.0325,6415
1/31/2020,North Quincy,MA,Boston-Cambridge-Newton,Norfolk County,Quincy,710,2184,0.0043,-0.0073,0.0148,6455
1/31/2020,The Pinehills,MA,Boston-Cambridge-Newton,Plymouth County,Plymouth,4792,2245,0.0108,0.0051,0.0271,1305
1/31/2020,South Weymouth,MA,Boston-Cambridge-Newton,Norfolk County,Weymouth,632,2255,-0.0261,-0.0173,0.0419,7247
1/31/2020,North of Main,MA,Boston-Cambridge-Newton,Middlesex County,Marlborough,3924,2260,-0.0126,-0.0364,0.0863,1144
1/31/2020,Faulkner,MA,Boston-Cambridge-Newton,Middlesex County,Malden,1754,2275,-0.0058,0.0084,0.0544,2117
1/31/2020,French Hill,MA,Boston-Cambridge-Newton,Middlesex County,Marlborough,4133,2294,-0.0079,-0.028,0.0856,1209
1/31/2020,East Dedham,MA,Boston-Cambridge-Newton,Norfolk County,Dedham,2629,2326,-0.0236,-0.0436,0.0463,1827
1/31/2020,Farm Road,MA,Boston-Cambridge-Newton,Middlesex County,Marlborough,3431,2339,-0.0085,-0.0201,0.0235,1151
1/31/2020,Maplewood,MA,Boston-Cambridge-Newton,Middlesex County,Malden,2477,2348,0.0056,0.0145,0.0522,2196
1/31/2020,Riverdale,MA,Boston-Cambridge-Newton,Norfolk County,Dedham,3821,2358,-0.0169,-0.0512,0.0219,1405
1/31/2020,West End,MA,Boston-Cambridge-Newton,Middlesex County,Malden,1218,2367,0.0018,0.0007,0.0578,2803
1/31/2020,Edgeworth,MA,Boston-Cambridge-Newton,Middlesex County,Malden,1912,2388,-0.0046,-0.0086,0.0651,1514
1/31/2020,Ferryway,MA,Boston-Cambridge-Newton,Middlesex County,Malden,2944,2404,0.0023,-0.001,0.0487,1070
1/31/2020,Forestdale,MA,Boston-Cambridge-Newton,Middlesex County,Malden,1367,2410,0.0071,0.0154,0.0632,2730
1/31/2020,Linden,MA,Boston-Cambridge-Newton,Middlesex County,Malden,1730,2414,0.0034,0.0146,0.0552,1412
1/31/2020,West Side,MA,Boston-Cambridge-Newton,Middlesex County,Wakefield,2145,2414,0.0027,0.0124,0.0418,2314
1/31/2020,Montrose,MA,Boston-Cambridge-Newton,Middlesex County,Wakefield,2858,2418,0.0083,0.0258,0.0484,1795
1/31/2020,Wyoming,MA,Boston-Cambridge-Newton,Middlesex County,Melrose,3824,2422,0.0135,0.0207,0.0464,1239
1/31/2020,Winter Hill,MA,Boston-Cambridge-Newton,Middlesex County,Somerville,1189,2424,-0.014,-0.068,0.0079,3363
1/31/2020,Oak Grove-Pine Banks,MA,Boston-Cambridge-Newton,Middlesex County,Melrose,3237,2442,0.0179,0.0214,0.0594,1566
1/31/2020,Sprague-Manor,MA,Boston-Cambridge-Newton,Norfolk County,Dedham,4414,2445,-0.0174,-0.0441,-0.015,1226
1/31/2020,Melrose Highlands,MA,Boston-Cambridge-Newton,Middlesex County,Melrose,3525,2451,0.0108,0.0109,0.0555,1586
1/31/2020,Oakdale,MA,Boston-Cambridge-Newton,Norfolk County,Dedham,2344,2454,-0.0082,-0.0389,0.0281,2292
1/31/2020,East Walpole,MA,Boston-Cambridge-Newton,Norfolk County,Walpole,3037,2473,-0.0193,-0.0096,0.0859,1728
1/31/2020,Greenwood,MA,Boston-Cambridge-Newton,Middlesex County,Wakefield,3178,2476,0.0192,0.0295,0.0543,1879
1/31/2020,East Somerville,MA,Boston-Cambridge-Newton,Middlesex County,Somerville,1558,2481,-0.0237,-0.0629,-0.0019,2115
1/31/2020,East Side,MA,Boston-Cambridge-Newton,Middlesex County,Melrose,1975,2497,0.011,0.0073,0.0287,2559
1/31/2020,South Dorchester,MA,Boston-Cambridge-Newton,Suffolk County,Boston,98,2498,0.0072,-0.0679,0.0335,18792
1/31/2020,Bemis,MA,Boston-Cambridge-Newton,Middlesex County,Watertown,3959,2510,0.0098,-0.0308,0.0448,1689
1/31/2020,West Roxbury,MA,Boston-Cambridge-Newton,Suffolk County,Boston,324,2582,0.0228,-0.047,0.0606,10958
1/31/2020,Ball Square,MA,Boston-Cambridge-Newton,Middlesex County,Somerville,3625,2582,-0.011,-0.0444,0.0213,1478
1/31/2020,Spring Hill,MA,Boston-Cambridge-Newton,Middlesex County,Somerville,1657,2606,-0.0189,-0.0667,0.0246,2919
1/31/2020,East Boston,MA,Boston-Cambridge-Newton,Suffolk County,Boston,204,2611,0.0024,-0.033,0.0523,10160
1/31/2020,Union Square,MA,Boston-Cambridge-Newton,Middlesex County,Somerville,801,2618,-0.009,-0.0331,0.0502,4566
1/31/2020,East Cambridge,MA,Boston-Cambridge-Newton,Middlesex County,Cambridge,1385,2671,-0.0132,-0.0586,0.0465,6760
1/31/2020,Mid-Cambridge,MA,Boston-Cambridge-Newton,Middlesex County,Cambridge,968,2682,-0.0172,-0.0402,0.0237,4931
1/31/2020,Squantum,MA,Boston-Cambridge-Newton,Norfolk County,Quincy,4347,2690,0.0153,-0.0281,0.0252,2070
1/31/2020,North Cambridge,MA,Boston-Cambridge-Newton,Middlesex County,Cambridge,942,2692,-0.027,-0.0549,0.0347,4465
1/31/2020,North Dorchester,MA,Boston-Cambridge-Newton,Suffolk County,Boston,381,2719,0.012,-0.034,0.0595,7846
1/31/2020,Allston,MA,Boston-Cambridge-Newton,Suffolk County,Boston,457,2734,0.0024,-0.0169,0.0019,24477
1/31/2020,Peabody,MA,Boston-Cambridge-Newton,Middlesex County,Cambridge,1151,2737,-0.0245,-0.0647,0.0263,4701
1/31/2020,Riverside,MA,Boston-Cambridge-Newton,Middlesex County,Cambridge,1042,2744,-0.0145,-0.0561,0.0298,2014
1/31/2020,Wellington-Harrington,MA,Boston-Cambridge-Newton,Middlesex County,Cambridge,2175,2749,-0.0224,-0.0494,0.0368,1666
1/31/2020,Brighton,MA,Boston-Cambridge-Newton,Suffolk County,Boston,216,2763,0.0064,-0.0203,0.0099,29499
1/31/2020,Jamaica Plain,MA,Boston-Cambridge-Newton,Suffolk County,Boston,197,2788,0.0095,-0.0444,0.0389,15270
1/31/2020,Kenmore,MA,Boston-Cambridge-Newton,Suffolk County,Boston,761,2801,0.0059,0.0316,0.0799,5649
1/31/2020,Davis Square,MA,Boston-Cambridge-Newton,Middlesex County,Somerville,2223,2806,-0.0159,-0.0537,0.0329,2366
1/31/2020,Roxbury,MA,Boston-Cambridge-Newton,Suffolk County,Boston,134,2835,0.0111,-0.0172,0.09,7652
1/31/2020,West Cambridge,MA,Boston-Cambridge-Newton,Middlesex County,Cambridge,1503,2839,-0.026,-0.0509,0.0373,3581
1/31/2020,Cambridgeport,MA,Boston-Cambridge-Newton,Middlesex County,Cambridge,1046,2852,-0.0129,-0.0651,0.0196,3545
1/31/2020,The Port - Area 4,MA,Boston-Cambridge-Newton,Middlesex County,Cambridge,2397,2856,-0.0156,-0.0701,0.0353,1680
1/31/2020,Aggasiz - Harvard North,MA,Boston-Cambridge-Newton,Middlesex County,Cambridge,2877,2863,-0.0266,-0.0611,0.0256,1090
1/31/2020,Newton Corner,MA,Boston-Cambridge-Newton,Middlesex County,Newton,3276,2887,0.0234,0.0065,0.0795,1777
1/31/2020,Charlestown,MA,Boston-Cambridge-Newton,Suffolk County,Boston,661,2888,-0.0257,-0.0416,0.0283,7675
1/31/2020,West End,MA,Boston-Cambridge-Newton,Suffolk County,Boston,2363,2908,0.0008,-0.0122,0.0333,3156
1/31/2020,North End,MA,Boston-Cambridge-Newton,Suffolk County,Boston,1274,2920,-0.0007,-0.0206,0.0734,6240
1/31/2020,Beacon Hill,MA,Boston-Cambridge-Newton,Suffolk County,Boston,1448,2945,-0.0114,-0.006,0.0301,5897
1/31/2020,Thompsonville,MA,Boston-Cambridge-Newton,Middlesex County,Newton,4557,2974,0.0005,-0.0342,0.028,1105
1/31/2020,Chinatown,MA,Boston-Cambridge-Newton,Suffolk County,Boston,1840,2987,0.0003,-0.0176,0.052,3217
1/31/2020,Fenway,MA,Boston-Cambridge-Newton,Suffolk County,Boston,510,2989,0.013,0.0053,0.0299,5330
1/31/2020,Newton Highlands,MA,Boston-Cambridge-Newton,Middlesex County,Newton,2659,2998,0.01,0.002,0.0837,2264
1/31/2020,South End,MA,Boston-Cambridge-Newton,Suffolk County,Boston,349,3077,-0.002,-0.0104,0.0276,13504
1/31/2020,South Boston,MA,Boston-Cambridge-Newton,Suffolk County,Boston,264,3096,0.0037,0.0037,0.0545,21359
1/31/2020,Chestnut Hill,MA,Boston-Cambridge-Newton,Middlesex County,Newton,1816,3141,0.0113,0.0307,0.0968,2525
1/31/2020,Back Bay,MA,Boston-Cambridge-Newton,Suffolk County,Boston,485,3168,-0.0006,-0.0082,0.022,12907
1/31/2020,Oak Hill,MA,Boston-Cambridge-Newton,Middlesex County,Newton,1873,3207,0.0179,0.0089,0.0969,2414
1/31/2020,Aspinwall Hill,MA,Boston-Cambridge-Newton,Norfolk County,Brookline,3169,3267,0.0032,0.021,0.06,2031
1/31/2020,Downtown,MA,Boston-Cambridge-Newton,Suffolk County,Boston,3788,3272,-0.0012,-0.0085,0.0454,1916
1/31/2020,Corey Hill,MA,Boston-Cambridge-Newton,Norfolk County,Brookline,3628,3330,-0.0176,0.0157,0.0466,1813
1/31/2020,Downtown Crossing,MA,Boston-Cambridge-Newton,Suffolk County,Boston,4813,3429,-0.0261,-0.0238,0.0285,1196
1/31/2020,Lake Shore,MD,Baltimore-Columbia-Towson,Anne Arundel County,Pasadena,607,2000,0.0025,-0.008,0.0364,7367
1/31/2020,Belair-Edison,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,822,1212,0.0043,-0.0003,-0.0194,6481
1/31/2020,Twinbrook,MD,Washington-Arlington-Alexandria,Montgomery County,Rockville,1203,2141,-0.0092,-0.0212,-0.0216,3627
1/31/2020,Canton,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,1296,1656,-0.0087,-0.014,-0.0261,7798
1/31/2020,Charles Village,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,1609,1225,-0.0038,-0.0123,-0.0074,1825
1/31/2020,Glen,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,1665,1359,0.0175,0.0108,-0.0041,1987
1/31/2020,Cheswolde,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,1713,1645,0.0066,-0.0051,0.0122,1127
1/31/2020,Harford-Echodale - Perring Parkway,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,1748,1346,0.0005,-0.0052,-0.0151,1991
1/31/2020,Riviera Beach,MD,Baltimore-Columbia-Towson,Anne Arundel County,Pasadena,1882,1920,-0.0015,0.0028,0.0389,3255
1/31/2020,Coldstream Homestead Montebello,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,2104,1158,0.0148,0.009,0.0152,2784
1/31/2020,Waltherson,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,2159,1333,-0.0004,0.0104,-0.0161,2221
1/31/2020,Patterson Park,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,2209,1294,0.0105,0.0055,-0.0338,2717
1/31/2020,Glenham-Belford,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,2215,1329,0.0055,0.0079,-0.0359,2176
1/31/2020,Howard Park,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,2219,1322,0.0049,-0.0073,-0.023,2066
1/31/2020,Reservoir Hill,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,2253,1238,-0.0001,0.0073,-0.0112,1861
1/31/2020,Hampden,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,2384,1369,0.0072,-0.0215,-0.0492,3474
1/31/2020,Alta Vista,MD,Washington-Arlington-Alexandria,Montgomery County,Bethesda,2735,2378,-0.0019,-0.0284,-0.016,2982
1/31/2020,Riverside,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,2789,1794,-0.0069,0.0093,0.1288,3540
1/31/2020,Roland Park,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,2840,1535,-0.0244,-0.0124,-0.0136,1126
1/31/2020,Irvington,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,2872,1182,0.0048,-0.0037,-0.0125,1297
1/31/2020,New Northwood,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,2995,1398,0.0015,0.0191,-0.0067,1226
1/31/2020,Upton,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3009,1107,-0.01,-0.0531,-0.0513,1052
1/31/2020,Mid-Town Belvedere,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3029,1277,0.0122,0.0085,0.0121,1559
1/31/2020,Town Center,MD,Washington-Arlington-Alexandria,Montgomery County,Rockville,3085,2050,-0.0009,-0.0068,0.0204,2285
1/31/2020,Loch Raven,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3171,1238,0.0197,0.0441,-0.0121,1581
1/31/2020,Ednor Gardens-Lakeside,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3177,1430,0.0017,-0.0194,-0.0308,1958
1/31/2020,Beechfield,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3206,1329,0.0037,0.0044,-0.0021,1488
1/31/2020,Lakeland,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3207,1173,-0.0126,0.0148,-0.0236,1337
1/31/2020,Mondawin,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3249,1095,0.0117,0.0149,-0.0104,1264
1/31/2020,Harlem Park,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3260,1064,0.0033,-0.0007,-0.0334,1540
1/31/2020,Fells Point,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3267,1713,-0.0119,-0.0269,0.0209,3053
1/31/2020,Allendale,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3380,1200,0.0075,0.0264,0.0118,1595
1/31/2020,Oliver,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3538,1114,0.001,-0.0006,-0.0358,1866
1/31/2020,Mount Washington,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3616,1551,-0.0028,-0.0204,-0.0257,1358
1/31/2020,McElderry Park,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3618,1079,-0.0052,-0.0138,-0.0306,1782
1/31/2020,Morrell Park,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3662,1205,0.005,0.0303,0.0186,1881
1/31/2020,Broadway East,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3678,1100,-0.0046,-0.0219,-0.0118,2781
1/31/2020,Lauraville,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3693,1367,0.0011,-0.0004,-0.0425,1505
1/31/2020,Curtis Bay,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3707,1031,-0.0215,-0.0102,0.0236,1566
1/31/2020,Upper Fells Point,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3808,1433,0.0113,-0.0145,0.0141,2123
1/31/2020,Downtown,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3811,1230,0.0033,-0.0105,-0.0556,2305
1/31/2020,King Farm,MD,Washington-Arlington-Alexandria,Montgomery County,Rockville,3899,2117,0.0051,-0.0091,-0.0008,2369
1/31/2020,Pen Lucy,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3932,1220,0.0072,0.0089,-0.0159,1019
1/31/2020,Berea,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3943,1111,0.0073,0.0142,0.0075,1668
1/31/2020,Washington Village,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3991,1269,0.0114,0.006,-0.0034,2827
1/31/2020,Westfield,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3992,1297,0.004,-0.0512,-0.0805,1271
1/31/2020,Greenspring,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4039,1094,0.0117,-0.0212,-0.0118,1112
1/31/2020,Idlewood,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4083,1152,-0.0145,-0.0129,-0.1085,1027
1/31/2020,Greektown,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4105,1338,0.0211,0.0336,0.0158,1996
1/31/2020,Inner Harbor,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4141,1303,0.0001,0.0071,-0.1249,1407
1/31/2020,Perring Loch,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4244,1219,-0.0005,0.002,-0.0459,1187
1/31/2020,East Baltimore Midway,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4249,1118,0.0097,0.0201,0.0235,1424
1/31/2020,Federal Hill,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4259,1488,-0.0277,-0.0516,-0.017,1371
1/31/2020,Cedmont,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4261,1357,0.018,0.0242,-0.0281,1023
1/31/2020,Waverly,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4278,1287,0.0208,0.0256,0.0191,1173
1/31/2020,North Harford Road,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4309,1261,-0.0218,-0.0173,-0.0704,1172
1/31/2020,Medfield,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4367,1379,0.0268,0.0079,-0.0101,1019
1/31/2020,Coppin Heights - Ash-Co-East,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4477,1099,0.0147,0.0324,0.0282,1085
1/31/2020,Midtown-Edmondson,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4505,1093,0.0169,0.0496,0.0006,1017
1/31/2020,Woodring,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4588,1317,0.0005,-0.0029,-0.0546,1086
1/31/2020,Penn North,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4610,1103,0.0183,0.0008,-0.0161,1023
1/31/2020,Baltimore Highlands,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4612,1192,0.0163,-0.0098,-0.0328,1043
1/31/2020,West Ocean City,MD,Salisbury,Worcester County,Ocean City,4624,1494,0.0088,-0.0106,0.0343,2727
1/31/2020,New Southwest - Mount Clare,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4651,1046,0.0134,0.0117,0.0104,1132
1/31/2020,Remington,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,4668,1332,0.0027,-0.0265,-0.0028,1158
1/31/2020,West End,ME,Portland-South Portland,Cumberland County,Portland,2258,1978,-0.0147,-0.0332,0.0359,2205
1/31/2020,Riverton,ME,Portland-South Portland,Cumberland County,Portland,2677,1743,-0.0064,0.0476,0.0663,1683
1/31/2020,Kittery,ME,Portland-South Portland,York County,Kittery,3063,1937,0.0215,0.0056,0.0858,1792
1/31/2020,Rosemont,ME,Portland-South Portland,Cumberland County,Portland,3223,1826,-0.028,0.0221,0.0417,1675
1/31/2020,East End,ME,Portland-South Portland,Cumberland County,Portland,3483,2080,0.0124,0.0063,0.0604,1549
1/31/2020,Nasons Corner,ME,Portland-South Portland,Cumberland County,Portland,3777,1711,-0.0066,0.023,0.0206,1250
1/31/2020,Oakdale,ME,Portland-South Portland,Cumberland County,Portland,4027,1819,-0.0206,0.0118,0.0768,999
1/31/2020,East Deering,ME,Portland-South Portland,Cumberland County,Portland,4131,1835,-0.0152,0.0034,0.0964,1118
